id,url,image_url
45339216,https://www.inaturalist.org/observations/45339216,https://inaturalist-open-data.s3.amazonaws.com/photos/71891436/medium.jpeg
45425694,https://www.inaturalist.org/observations/45425694,https://inaturalist-open-data.s3.amazonaws.com/photos/72028054/medium.jpg
45444866,https://www.inaturalist.org/observations/45444866,https://static.inaturalist.org/photos/72063435/medium.jpeg
45491744,https://www.inaturalist.org/observations/45491744,https://static.inaturalist.org/photos/72138764/medium.jpeg
45493131,https://www.inaturalist.org/observations/45493131,https://static.inaturalist.org/photos/72141208/medium.jpeg
45545019,https://www.inaturalist.org/observations/45545019,https://static.inaturalist.org/photos/72220076/medium.jpeg
45550940,https://www.inaturalist.org/observations/45550940,https://inaturalist-open-data.s3.amazonaws.com/photos/72231065/medium.jpg
45619672,https://www.inaturalist.org/observations/45619672,https://inaturalist-open-data.s3.amazonaws.com/photos/72344820/medium.jpg
45619776,https://www.inaturalist.org/observations/45619776,https://inaturalist-open-data.s3.amazonaws.com/photos/72345017/medium.jpg
45730776,https://www.inaturalist.org/observations/45730776,https://inaturalist-open-data.s3.amazonaws.com/photos/72524935/medium.jpeg
45809148,https://www.inaturalist.org/observations/45809148,https://static.inaturalist.org/photos/72654134/medium.jpg
45829644,https://www.inaturalist.org/observations/45829644,https://inaturalist-open-data.s3.amazonaws.com/photos/72684121/medium.jpg
46569320,https://www.inaturalist.org/observations/46569320,https://inaturalist-open-data.s3.amazonaws.com/photos/73863026/medium.jpeg
46606674,https://www.inaturalist.org/observations/46606674,https://static.inaturalist.org/photos/73920705/medium.jpeg
46686372,https://www.inaturalist.org/observations/46686372,https://static.inaturalist.org/photos/74045797/medium.jpg
46888373,https://www.inaturalist.org/observations/46888373,https://static.inaturalist.org/photos/74361153/medium.jpg
47171627,https://www.inaturalist.org/observations/47171627,https://inaturalist-open-data.s3.amazonaws.com/photos/74809626/medium.jpg
47319796,https://www.inaturalist.org/observations/47319796,https://static.inaturalist.org/photos/75045255/medium.jpg
47322762,https://www.inaturalist.org/observations/47322762,https://inaturalist-open-data.s3.amazonaws.com/photos/75045123/medium.jpeg
47337253,https://www.inaturalist.org/observations/47337253,https://inaturalist-open-data.s3.amazonaws.com/photos/75074677/medium.jpg
47372573,https://www.inaturalist.org/observations/47372573,https://inaturalist-open-data.s3.amazonaws.com/photos/75135128/medium.jpeg
47796462,https://www.inaturalist.org/observations/47796462,https://static.inaturalist.org/photos/75817645/medium.jpg
